ISS033-E-5273,45.9,44.2
ISS033-E-5274,51.7,82.3
ISS033-E-5275,51.6,85.3
ISS033-E-5276,51.5,86.0
ISS033-E-5277,50.9,92.3
ISS033-E-5278,50.8,92.8
ISS033-E-5279,50.3,96.3
ISS033-E-5280,49.4,100.5
ISS033-E-5281,49.3,101.0
ISS033-E-5282,19.5,55.9
ISS033-E-5283,21.1,57.3
ISS033-E-5284,21.9,58.0
ISS033-E-5285,23.3,59.2
ISS033-E-5286,24.6,60.4
ISS033-E-5287,26.0,61.7
ISS033-E-5288,32.3,68.4
ISS033-E-5289,33.4,69.8
ISS033-E-5290,42.7,167.0
ISS033-E-5291,42.2,167.9
ISS033-E-5292,29.4,18.0
ISS033-E-5293,29.5,18.1
ISS033-E-5294,42.9,119.3
ISS033-E-5295,42.9,119.4
ISS033-E-5296,42.8,119.6
ISS033-E-5297,42.7,119.9
ISS033-E-5298,42.3,120.5
ISS033-E-5299,42.2,120.8
ISS033-E-5300,41.8,121.6
ISS033-E-5301,41.6,121.9
ISS033-E-5302,41.6,122.0
ISS033-E-5303,41.5,122.1
ISS033-E-5304,41.4,122.2
ISS033-E-5305,41.4,122.3
ISS033-E-5306,41.3,122.4
ISS033-E-5307,41.2,122.6
ISS033-E-5308,41.2,122.6
ISS033-E-5309,41.1,122.8
ISS033-E-5310,41.1,122.8
ISS033-E-5311,41.0,123.0
ISS033-E-5312,40.9,123.2
ISS033-E-5313,40.8,123.3
ISS033-E-5314,40.7,123.4
ISS033-E-5315,40.7,123.6
ISS033-E-5316,40.6,123.8
ISS033-E-5317,40.2,124.4
ISS033-E-5318,39.7,125.2
ISS033-E-5319,39.6,125.4
ISS033-E-5320,39.3,125.8
ISS033-E-5321,33.8,133.6
ISS033-E-5322,33.7,133.7
ISS033-E-5323,33.6,133.8
ISS033-E-5324,33.5,133.9
ISS033-E-5325,33.4,134.1
ISS033-E-5326,33.3,134.2
ISS033-E-5327,32.5,135.1
ISS033-E-5328,32.5,135.2
ISS033-E-5329,32.4,135.2
ISS033-E-5330,32.4,135.3
ISS033-E-5331,32.3,135.4
ISS033-E-5332,32.2,135.5
ISS033-E-5333,32.1,135.6
ISS033-E-5334,32.0,135.7
ISS033-E-5335,31.7,136.1
ISS033-E-5336,31.6,136.2
ISS033-E-5337,31.4,136.5
ISS033-E-5338,31.3,136.6
ISS033-E-5339,31.2,136.7
ISS033-E-5340,31.1,136.8
ISS033-E-5341,31.1,136.8
ISS033-E-5342,31.0,136.9
ISS033-E-5343,30.9,137.0
ISS033-E-5344,30.7,137.3
ISS033-E-5472,44.7,162.6
ISS033-E-5473,44.3,163.6
ISS033-E-5554,51.7,0.5
ISS033-E-5555,51.3,6.4
ISS033-E-5556,51.3,6.5
ISS033-E-5557,51.0,9.4
ISS033-E-5558,50.8,10.8
ISS033-E-5559,50.2,14.4
ISS033-E-5560,50.2,14.5
ISS033-E-5561,50.2,14.7
ISS033-E-5562,50.1,15.0
ISS033-E-5563,50.1,15.3
ISS033-E-5564,47.6,25.3
ISS033-E-5565,47.4,25.8
ISS033-E-5566,47.2,26.7
ISS033-E-5567,46.1,29.6
ISS033-E-5568,46.1,29.8
ISS033-E-5569,46.0,29.9
ISS033-E-5570,46.0,29.9
ISS033-E-5571,46.0,30.0
ISS033-E-5572,45.9,30.2
ISS033-E-5573,45.9,30.2
ISS033-E-5574,45.9,30.3
ISS033-E-5575,45.6,31.0
ISS033-E-5576,45.6,31.1
ISS033-E-5577,45.5,31.1
ISS033-E-5578,45.3,31.7
ISS033-E-5579,45.0,32.4
ISS033-E-5580,45.0,32.5
ISS033-E-5581,45.0,32.6
ISS033-E-5582,44.9,32.7
ISS033-E-5583,44.9,32.8
ISS033-E-5584,44.8,32.9
ISS033-E-5585,44.8,33.0
ISS033-E-5586,44.2,34.3
ISS033-E-5587,44.0,34.8
ISS033-E-5588,44.0,34.9
ISS033-E-5589,43.6,35.6
ISS033-E-5590,43.5,36.0
ISS033-E-5591,43.4,36.1
ISS033-E-5592,43.3,36.3
ISS033-E-5593,43.3,36.4
ISS033-E-5594,43.1,36.6
ISS033-E-5595,43.1,36.8
ISS033-E-5596,42.7,37.5
ISS033-E-5597,42.6,37.7
ISS033-E-5598,42.6,37.8
ISS033-E-5599,42.2,38.5
ISS033-E-5600,42.2,38.6
ISS033-E-5601,42.1,38.8
ISS033-E-5602,42.0,39.0
ISS033-E-5603,41.9,39.1
ISS033-E-5604,41.1,40.5
ISS033-E-5605,41.1,40.6
ISS033-E-5606,41.0,40.7
ISS033-E-5607,40.8,41.1
ISS033-E-5608,40.7,41.3
ISS033-E-5609,40.5,41.6
ISS033-E-5610,39.4,43.4
ISS033-E-5611,39.3,43.6
ISS033-E-5612,39.3,43.6
ISS033-E-5613,38.5,44.9
ISS033-E-5614,38.4,45.0
ISS033-E-5615,38.3,45.1
ISS033-E-5616,36.6,47.7
ISS033-E-5617,36.5,47.8
ISS033-E-5618,36.4,47.9
ISS033-E-5619,50.9,-131.5
ISS033-E-5620,50.7,-129.8
ISS033-E-5621,50.5,-129.1
ISS033-E-5622,49.3,-122.6
ISS033-E-5623,49.3,-122.5
ISS033-E-5624,49.2,-122.2
ISS033-E-5625,49.1,-121.9
ISS033-E-5626,49.1,-121.8
ISS033-E-5627,49.1,-121.7
ISS033-E-5628,49.0,-121.5
ISS033-E-5629,49.0,-121.3
ISS033-E-5630,48.9,-120.9
ISS033-E-5631,48.8,-120.7
ISS033-E-5632,48.8,-120.5
ISS033-E-5633,48.7,-120.3
ISS033-E-5634,48.7,-120.2
ISS033-E-5635,48.7,-120.0
ISS033-E-5636,48.6,-119.8
ISS033-E-5637,48.5,-119.5
ISS033-E-5638,48.2,-118.3
ISS033-E-5639,48.1,-117.8
ISS033-E-5640,48.0,-117.7
ISS033-E-5641,48.0,-117.6
ISS033-E-5642,47.9,-117.4
ISS033-E-5643,47.8,-116.8
ISS033-E-5644,47.5,-115.8
ISS033-E-5645,47.4,-115.7
ISS033-E-5646,47.4,-115.6
ISS033-E-5647,47.3,-115.5
ISS033-E-5648,46.3,-112.3
ISS033-E-5649,46.2,-112.2
ISS033-E-5650,46.2,-112.1
ISS033-E-5651,46.1,-111.8
ISS033-E-5652,46.0,-111.6
ISS033-E-5653,45.7,-110.8
ISS033-E-5654,45.7,-110.7
ISS033-E-5655,45.2,-109.4
ISS033-E-5656,45.1,-109.3
ISS033-E-5657,44.6,-108.0
ISS033-E-5658,44.5,-107.8
ISS033-E-5659,44.4,-107.6
ISS033-E-5660,39.8,-98.8
ISS033-E-5661,39.8,-98.7
ISS033-E-5662,39.7,-98.6
ISS033-E-5663,39.6,-98.5
ISS033-E-5664,39.6,-98.4
ISS033-E-5665,39.5,-98.3
ISS033-E-5666,39.5,-98.2
ISS033-E-5667,39.0,-97.4
ISS033-E-5668,38.8,-97.2
ISS033-E-5669,38.8,-97.1
ISS033-E-5670,38.7,-97.1
ISS033-E-5671,38.7,-96.9
ISS033-E-5672,38.6,-96.9
ISS033-E-5673,38.6,-96.8
ISS033-E-5674,38.5,-96.7
ISS033-E-5675,38.5,-96.7
ISS033-E-5676,38.5,-96.6
ISS033-E-5677,38.4,-96.6
ISS033-E-5678,38.4,-96.5
ISS033-E-5679,38.3,-96.4
ISS033-E-5680,38.3,-96.4
ISS033-E-5681,38.3,-96.3
ISS033-E-5682,38.2,-96.3
ISS033-E-5683,38.2,-96.3
ISS033-E-5684,38.2,-96.2
ISS033-E-5685,38.1,-96.1
ISS033-E-5686,38.1,-96.0
ISS033-E-5687,38.0,-96.0
ISS033-E-5688,38.0,-96.0
ISS033-E-5689,38.0,-95.9
ISS033-E-5690,37.9,-95.8
ISS033-E-5691,37.9,-95.8
ISS033-E-5692,37.9,-95.7
ISS033-E-5693,37.8,-95.7
ISS033-E-5694,37.8,-95.6
ISS033-E-5695,37.7,-95.5
ISS033-E-5696,37.6,-95.3
ISS033-E-5697,37.5,-95.2
ISS033-E-5698,37.5,-95.2
ISS033-E-5699,37.5,-95.2
ISS033-E-5700,37.4,-95.1
ISS033-E-5701,37.3,-94.9
ISS033-E-5702,37.3,-94.9
ISS033-E-5703,37.3,-94.8
ISS033-E-5704,37.2,-94.8
ISS033-E-5705,37.1,-94.6
ISS033-E-5706,37.1,-94.6
ISS033-E-5707,37.1,-94.5
ISS033-E-5708,37.0,-94.5
ISS033-E-5709,37.0,-94.4
ISS033-E-5710,36.9,-94.4
ISS033-E-5711,36.9,-94.3
ISS033-E-5712,36.9,-94.3
ISS033-E-5713,36.8,-94.2
ISS033-E-5714,36.7,-94.1
ISS033-E-5715,36.4,-93.5
ISS033-E-5716,36.3,-93.5
ISS033-E-5717,36.3,-93.5
ISS033-E-5718,36.3,-93.4
ISS033-E-5719,36.2,-93.4
ISS033-E-5720,36.2,-93.4
ISS033-E-5721,36.2,-93.3
ISS033-E-5722,36.1,-93.1
ISS033-E-5723,35.8,-92.7
ISS033-E-5724,35.7,-92.6
ISS033-E-5725,35.6,-92.5
ISS033-E-5726,-25.6,-41.4
ISS033-E-5727,-25.6,-41.4
ISS033-E-5728,-25.6,-41.4
ISS033-E-5729,-26.3,-40.8
ISS033-E-5730,-28.5,-38.5
ISS033-E-5731,-28.5,-38.5
ISS033-E-5732,-28.6,-38.5
ISS033-E-5733,-28.6,-38.5
ISS033-E-5734,-28.6,-38.4
ISS033-E-5735,-28.7,-38.3
ISS033-E-5736,-28.9,-38.1
ISS033-E-5737,47.8,30.8
ISS033-E-5738,47.7,31.2
ISS033-E-5739,47.6,31.3
ISS033-E-5740,47.6,31.5
ISS033-E-5741,47.5,31.7
ISS033-E-5742,46.9,33.6
ISS033-E-5743,46.7,34.0
ISS033-E-5744,45.9,36.3
ISS033-E-5745,45.8,36.7
ISS033-E-5746,45.5,37.4
ISS033-E-5747,45.0,38.7
ISS033-E-5748,44.9,38.8
ISS033-E-5749,42.4,44.2
ISS033-E-5750,42.4,44.3
ISS033-E-5751,42.4,44.3
ISS033-E-5752,42.3,44.4
ISS033-E-5753,42.3,44.4
ISS033-E-5754,42.3,44.5
ISS033-E-5755,42.2,44.6
ISS033-E-5756,42.0,44.9
ISS033-E-5757,42.0,45.0
ISS033-E-5758,41.4,46.1
ISS033-E-5759,41.3,46.3
ISS033-E-5760,41.3,46.3
ISS033-E-5761,41.2,46.5
ISS033-E-5762,41.2,46.5
ISS033-E-5763,41.1,46.6
ISS033-E-5764,41.1,46.7
ISS033-E-5765,41.1,46.7
ISS033-E-5766,41.0,46.8
ISS033-E-5767,41.0,46.9
ISS033-E-5768,40.9,46.9
ISS033-E-5769,40.9,47.0
ISS033-E-5770,39.9,48.8
ISS033-E-5771,39.9,48.8
ISS033-E-5772,39.8,48.8
ISS033-E-5773,39.8,48.9
ISS033-E-5774,39.8,48.9
ISS033-E-5775,39.7,49.0
ISS033-E-5776,39.7,49.1
ISS033-E-5777,39.7,49.1
ISS033-E-5778,39.6,49.2
ISS033-E-5779,39.6,49.3
ISS033-E-5780,39.5,49.3
ISS033-E-5781,39.5,49.4
ISS033-E-5782,39.5,49.5
ISS033-E-5783,39.4,49.5
ISS033-E-5784,39.4,49.6
ISS033-E-5785,39.3,49.6
ISS033-E-5786,39.3,49.7
ISS033-E-5787,39.1,50.0
ISS033-E-5788,38.4,51.1
ISS033-E-5789,38.4,51.1
ISS033-E-5790,38.4,51.1
ISS033-E-5791,38.4,51.2
ISS033-E-5792,27.3,64.6
ISS033-E-5793,27.2,64.8
ISS033-E-5794,27.1,64.8
ISS033-E-5795,26.9,65.1
ISS033-E-5796,26.8,65.1
ISS033-E-5797,26.7,65.2
ISS033-E-5798,26.7,65.3
ISS033-E-5799,26.6,65.4
ISS033-E-5800,26.5,65.4
ISS033-E-5801,26.4,65.5
ISS033-E-5802,26.4,65.6
ISS033-E-5803,26.3,65.6
ISS033-E-5804,26.3,65.7
ISS033-E-5805,26.2,65.7
ISS033-E-5806,26.1,65.8
ISS033-E-5807,26.1,65.9
ISS033-E-5808,26.0,66.0
ISS033-E-5809,25.9,66.0
ISS033-E-5810,25.8,66.2
ISS033-E-5811,25.5,66.4
ISS033-E-5812,25.5,66.4
ISS033-E-5813,25.4,66.6
ISS033-E-5814,25.3,66.6
ISS033-E-5815,25.3,66.6
ISS033-E-5816,25.2,66.7
