ISS009-E-5002,43.3,90.2
ISS009-E-5018,51.8,129.1
ISS009-E-5037,20.6,-161.0
ISS009-E-5038,20.1,-160.5
ISS009-E-5039,19.6,-160.1
ISS009-E-5040,19.4,-160.0
ISS009-E-5041,19.3,-159.9
ISS009-E-5042,18.4,-159.2
ISS009-E-5045,37.2,-75.4
ISS009-E-5046,37.0,-75.2
ISS009-E-5047,36.8,-74.9
ISS009-E-5048,36.5,-74.4
ISS009-E-5049,36.3,-74.2
ISS009-E-5050,36.1,-73.9
ISS009-E-5051,36.0,-73.7
ISS009-E-5052,35.8,-73.5
ISS009-E-5053,35.6,-73.1
ISS009-E-5054,34.0,-117.8
ISS009-E-5055,33.7,-117.4
ISS009-E-5056,33.6,-117.2
ISS009-E-5057,33.4,-117.0
ISS009-E-5058,33.3,-116.9
ISS009-E-5059,33.2,-116.8
ISS009-E-5060,33.1,-116.6
ISS009-E-5061,32.9,-116.4
ISS009-E-5062,32.2,-115.6
ISS009-E-5063,32.0,-115.4
ISS009-E-5064,31.9,-115.2
ISS009-E-5065,31.8,-115.1
ISS009-E-5066,31.7,-115.0
ISS009-E-5067,31.6,-114.8
ISS009-E-5068,31.4,-114.7
ISS009-E-5069,31.3,-114.5
ISS009-E-5070,31.1,-114.3
ISS009-E-5071,31.0,-114.2
ISS009-E-5072,30.9,-114.1
ISS009-E-5073,30.6,-113.8
ISS009-E-5074,30.5,-113.6
ISS009-E-5075,30.4,-113.5
ISS009-E-5076,30.2,-113.3
ISS009-E-5077,29.7,-112.8
ISS009-E-5078,29.6,-112.7
ISS009-E-5079,29.5,-112.6
ISS009-E-5080,29.1,-112.1
ISS009-E-5081,29.0,-112.0
ISS009-E-5082,28.9,-111.9
ISS009-E-5083,26.1,-109.1
ISS009-E-5084,22.3,-105.5
ISS009-E-5085,19.4,-103.0
ISS009-E-5086,18.6,-102.4
ISS009-E-5087,18.5,-102.3
ISS009-E-5088,18.3,-102.2
ISS009-E-5089,18.1,-102.0
ISS009-E-5090,18.0,-101.9
ISS009-E-5091,17.9,-101.8
ISS009-E-5092,17.7,-101.7
ISS009-E-5093,17.4,-101.4
ISS009-E-5094,17.2,-101.2
ISS009-E-5095,15.0,-99.5
ISS009-E-5096,14.8,-99.4
ISS009-E-5097,14.7,-99.3
ISS009-E-5098,14.5,-99.1
ISS009-E-5099,9.3,-95.2
ISS009-E-5100,47.0,124.9
ISS009-E-5101,46.8,125.5
ISS009-E-5102,46.3,126.9
ISS009-E-5103,46.3,127.1
ISS009-E-5104,45.7,128.6
ISS009-E-5105,45.7,128.7
ISS009-E-5106,44.5,131.5
ISS009-E-5107,44.4,131.7
ISS009-E-5108,43.4,134.1
ISS009-E-5109,42.9,134.9
ISS009-E-5110,39.8,140.7
ISS009-E-5111,39.7,140.9
ISS009-E-5112,39.5,141.2
ISS009-E-5113,39.4,141.3
ISS009-E-5114,39.3,141.5
ISS009-E-5115,39.2,141.6
ISS009-E-5116,39.2,141.7
ISS009-E-5117,39.1,141.8
ISS009-E-5118,39.0,142.0
ISS009-E-5119,-24.8,34.2
ISS009-E-5120,-24.8,34.2
ISS009-E-5121,-24.8,34.2
ISS009-E-5122,-24.9,34.2
ISS009-E-5123,44.6,-55.3
ISS009-E-5124,44.3,-54.6
ISS009-E-5125,44.3,-54.5
ISS009-E-5126,44.3,-54.4
ISS009-E-5127,37.2,-41.9
ISS009-E-5128,37.0,-41.5
ISS009-E-5129,36.0,-40.2
ISS009-E-5130,35.8,-39.9
ISS009-E-5131,35.6,-39.6
ISS009-E-5132,35.6,-39.6
ISS009-E-5133,35.5,-39.5
ISS009-E-5134,34.3,-37.9
ISS009-E-5135,34.3,-37.9
ISS009-E-5136,34.2,-37.8
ISS009-E-5137,32.9,-36.2
ISS009-E-5138,32.9,-36.1
ISS009-E-5139,32.8,-36.1
ISS009-E-5140,27.3,-76.7
ISS009-E-5141,27.1,-76.5
ISS009-E-5142,26.6,-76.0
ISS009-E-5143,26.5,-75.9
ISS009-E-5144,26.3,-75.7
ISS009-E-5145,26.1,-75.5
ISS009-E-5146,25.7,-75.2
ISS009-E-5147,25.4,-74.8
ISS009-E-5148,25.2,-74.7
ISS009-E-5149,24.9,-74.3
