ISS001-E-5411,-31.8,-53.9
ISS001-E-5412,-29.7,-51.5
ISS001-E-5413,-29.5,-51.3
ISS001-E-5414,-28.8,-50.6
ISS001-E-5415,-18.5,-41.1
ISS001-E-5416,-17.7,-40.4
ISS001-E-5417,-17.3,-40.1
ISS001-E-5418,-16.4,-39.4
ISS001-E-5419,-15.6,-38.7
ISS001-E-5420,-12.9,-36.7
ISS001-E-5421,-10.2,-34.7
ISS001-E-5471,-18.2,149.7
ISS001-E-5473,-17.8,-68.7
ISS001-E-5474,-13.5,-65.3
ISS001-E-5475,-7.2,-60.7
ISS001-E-5476,-6.9,-60.5
ISS001-E-5477,-5.9,-59.7
ISS001-E-5478,0.5,-55.2
ISS001-E-5500,49.7,42.8
ISS001-E-5501,50.0,44.4
ISS001-E-5502,50.1,44.9
ISS001-E-5503,50.2,45.5
ISS001-E-5504,50.5,47.3
ISS001-E-5505,50.9,50.2
ISS001-E-5506,51.2,52.9
ISS001-E-5507,49.0,16.5
ISS001-E-5508,46.4,-62.7
ISS001-E-5509,30.6,36.3
ISS001-E-5510,31.3,37.1
ISS001-E-5512,35.0,41.7
ISS001-E-5513,36.1,43.1
ISS001-E-5517,48.3,22.0
ISS001-E-5518,48.6,23.2
ISS001-E-5519,50.5,32.7
ISS001-E-5524,28.7,-2.8
ISS001-E-5525,29.1,-2.5
ISS001-E-5531,51.3,25.0
ISS001-E-5532,51.5,27.0
ISS001-E-5533,51.6,28.8
ISS001-E-5534,51.6,29.4
ISS001-E-5543,50.7,99.5
ISS001-E-5544,22.0,23.6
ISS001-E-5545,30.6,32.0
ISS001-E-5546,30.8,32.2
ISS001-E-5574,43.0,41.5
ISS001-E-5575,42.9,41.7
ISS001-E-5576,42.3,42.8
ISS001-E-5577,43.5,40.4
ISS001-E-5578,28.1,62.5
ISS001-E-5579,38.2,50.0
ISS001-E-5595,41.4,-2.1
ISS001-E-5596,40.9,-1.2
ISS001-E-5597,40.6,-0.6
ISS001-E-5610,23.7,100.0
ISS001-E-5639,49.2,33.2
ISS001-E-5699,19.9,165.8
ISS001-E-5705,40.0,30.7
ISS001-E-5706,39.5,31.4
ISS001-E-5707,38.2,33.5
ISS001-E-5708,30.2,43.8
ISS001-E-5713,8.7,-77.6
ISS001-E-5714,8.4,-77.4
ISS001-E-5715,8.1,-77.2
ISS001-E-5718,43.3,34.5
ISS001-E-5719,50.8,8.7
ISS001-E-5720,48.5,20.3
ISS001-E-5721,46.4,27.1
ISS001-E-5746,51.0,43.6
ISS001-E-5747,38.7,32.7
ISS001-E-5748,33.5,39.9
ISS001-E-5749,50.9,21.2
ISS001-E-5750,50.7,22.4
ISS001-E-5751,50.2,25.6
ISS001-E-5752,50.0,26.6
ISS001-E-5753,49.1,30.9
