ISS005-E-5001,38.5,31.9
ISS005-E-5076,41.0,-11.4
ISS005-E-5079,36.8,-4.7
ISS005-E-5109,42.3,64.5
ISS005-E-5110,42.0,65.0
ISS005-E-5111,41.6,65.8
ISS005-E-5112,41.2,66.4
ISS005-E-5113,32.4,79.2
ISS005-E-5114,32.2,79.4
ISS005-E-5115,31.9,79.8
ISS005-E-5116,31.1,80.7
ISS005-E-5117,28.6,83.4
ISS005-E-5118,28.2,83.8
ISS005-E-5119,27.8,84.2
ISS005-E-5120,26.8,85.2
ISS005-E-5128,51.3,105.7
ISS005-E-5129,51.4,106.5
ISS005-E-5130,40.5,23.7
ISS005-E-5131,44.5,31.5
ISS005-E-5132,44.6,32.0
ISS005-E-5133,45.1,33.0
ISS005-E-5134,50.5,52.3
ISS005-E-5199,32.0,-82.1
ISS005-E-5200,33.6,-80.2
ISS005-E-5205,39.4,53.1
ISS005-E-5206,39.4,53.2
ISS005-E-5207,39.5,53.3
ISS005-E-5208,39.6,53.4
ISS005-E-5209,39.6,53.5
ISS005-E-5210,39.7,53.6
ISS005-E-5211,39.8,53.8
ISS005-E-5212,39.9,53.9
ISS005-E-5213,40.0,54.1
ISS005-E-5214,40.0,54.1
ISS005-E-5215,40.1,54.3
ISS005-E-5216,40.1,54.3
ISS005-E-5217,40.2,54.5
ISS005-E-5218,40.3,54.6
ISS005-E-5219,40.4,54.7
ISS005-E-5220,40.4,54.8
ISS005-E-5221,40.5,54.9
ISS005-E-5222,40.5,55.0
ISS005-E-5223,41.2,56.2
ISS005-E-5224,44.4,62.6
ISS005-E-5225,44.6,63.2
ISS005-E-5226,45.8,66.1
ISS005-E-5227,45.9,66.3
ISS005-E-5228,47.9,72.3
ISS005-E-5229,48.0,72.6
ISS005-E-5230,48.0,72.8
ISS005-E-5231,48.1,72.9
ISS005-E-5232,48.1,73.1
ISS005-E-5233,48.2,73.3
ISS005-E-5234,48.2,73.5
ISS005-E-5235,48.5,74.3
ISS005-E-5236,48.5,74.5
ISS005-E-5237,48.6,74.8
ISS005-E-5238,49.2,77.2
ISS005-E-5239,49.3,77.6
ISS005-E-5240,49.4,78.0
ISS005-E-5241,49.4,78.2
ISS005-E-5242,49.5,78.4
ISS005-E-5243,49.5,78.7
ISS005-E-5244,49.6,78.9
ISS005-E-5245,49.6,79.0
ISS005-E-5246,49.7,79.3
ISS005-E-5247,49.7,79.7
ISS005-E-5248,49.8,79.9
ISS005-E-5249,49.8,80.0
ISS005-E-5250,49.8,80.2
ISS005-E-5251,49.9,80.5
ISS005-E-5252,49.9,80.8
ISS005-E-5253,51.8,103.6
ISS005-E-5254,51.7,103.8
ISS005-E-5255,51.7,103.9
ISS005-E-5256,51.7,104.6
ISS005-E-5257,51.7,104.8
ISS005-E-5258,51.6,107.0
ISS005-E-5259,51.6,107.2
ISS005-E-5260,51.6,107.4
ISS005-E-5261,51.6,107.5
ISS005-E-5262,51.5,107.8
ISS005-E-5263,51.5,108.0
