ISS015-E-5061,-11.0,38.1
ISS015-E-5062,-10.9,38.1
ISS015-E-5063,-8.7,39.8
ISS015-E-5064,-8.5,39.9
ISS015-E-5065,-8.4,40.0
ISS015-E-5066,-1.9,44.6
ISS015-E-5067,-1.7,44.8
ISS015-E-5068,-1.2,45.1
ISS015-E-5069,-1.0,45.2
ISS015-E-5070,-0.8,45.4
ISS015-E-5071,-0.4,45.6
ISS015-E-5072,-0.2,45.8
ISS015-E-5073,0.1,46.0
ISS015-E-5074,0.4,46.3
ISS015-E-5075,0.7,46.4
ISS015-E-5076,0.8,46.5
ISS015-E-5077,1.0,46.6
ISS015-E-5078,1.1,46.7
ISS015-E-5079,1.3,46.8
ISS015-E-5080,1.4,47.0
ISS015-E-5081,1.6,47.1
ISS015-E-5082,1.7,47.1
ISS015-E-5083,1.8,47.3
ISS015-E-5084,2.1,47.4
ISS015-E-5085,2.2,47.5
ISS015-E-5086,2.4,47.6
ISS015-E-5087,2.6,47.8
ISS015-E-5088,2.8,47.9
ISS015-E-5089,2.9,48.0
ISS015-E-5090,3.1,48.1
ISS015-E-5091,3.2,48.2
ISS015-E-5092,3.4,48.4
ISS015-E-5093,3.6,48.5
ISS015-E-5094,3.7,48.6
ISS015-E-5095,3.9,48.7
ISS015-E-5096,4.0,48.8
ISS015-E-5097,4.2,48.9
ISS015-E-5098,4.3,49.0
ISS015-E-5099,4.5,49.1
ISS015-E-5100,4.6,49.2
ISS015-E-5101,4.8,49.3
ISS015-E-5102,5.1,49.5
ISS015-E-5103,5.3,49.7
ISS015-E-5104,5.6,49.9
ISS015-E-5105,5.8,50.1
ISS015-E-5106,6.0,50.2
ISS015-E-5107,6.3,50.4
ISS015-E-5108,6.5,50.5
ISS015-E-5109,6.7,50.7
ISS015-E-5110,6.9,50.8
ISS015-E-5111,7.0,50.9
ISS015-E-5112,7.3,51.2
ISS015-E-5113,7.6,51.4
ISS015-E-5114,8.0,51.6
ISS015-E-5115,8.2,51.8
ISS015-E-5116,8.4,52.0
ISS015-E-5117,8.7,52.1
ISS015-E-5118,8.9,52.3
ISS015-E-5119,9.2,52.5
ISS015-E-5120,9.4,52.7
ISS015-E-5121,9.7,52.9
ISS015-E-5122,9.8,53.0
ISS015-E-5123,9.9,53.0
ISS015-E-5124,10.1,53.2
ISS015-E-5125,10.3,53.3
ISS015-E-5126,10.9,53.8
ISS015-E-5127,11.0,53.8
ISS015-E-5128,11.2,54.0
ISS015-E-5129,29.3,-115.7
ISS015-E-5130,30.0,-115.0
ISS015-E-5131,30.1,-114.9
ISS015-E-5132,30.1,-114.8
ISS015-E-5133,30.3,-114.6
ISS015-E-5134,30.4,-114.5
ISS015-E-5135,30.6,-114.3
ISS015-E-5136,30.7,-114.2
ISS015-E-5137,30.8,-114.1
ISS015-E-5138,30.8,-114.0
ISS015-E-5139,30.9,-113.9
ISS015-E-5140,31.0,-113.8
ISS015-E-5141,31.1,-113.7
ISS015-E-5142,31.2,-113.6
ISS015-E-5143,31.3,-113.5
ISS015-E-5144,31.3,-113.5
ISS015-E-5145,31.4,-113.3
ISS015-E-5146,31.5,-113.2
ISS015-E-5147,31.6,-113.2
ISS015-E-5148,31.9,-112.8
ISS015-E-5149,31.9,-112.7
ISS015-E-5150,32.1,-112.6
ISS015-E-5151,32.2,-112.5
ISS015-E-5152,32.3,-112.3
ISS015-E-5153,32.4,-112.2
ISS015-E-5154,32.6,-112.0
ISS015-E-5155,32.7,-111.8
ISS015-E-5156,39.7,-102.2
ISS015-E-5160,45.7,-89.8
ISS015-E-5161,46.1,-88.7
ISS015-E-5162,46.3,-88.4
ISS015-E-5163,47.7,-84.2
ISS015-E-5164,48.6,-81.0
ISS015-E-5165,48.7,-80.5
ISS015-E-5166,50.1,-74.3
ISS015-E-5167,51.1,-67.8
ISS015-E-5168,51.2,-66.9
ISS015-E-5169,51.7,-60.6
ISS015-E-5170,51.7,-60.2
ISS015-E-5171,51.7,-59.9
ISS015-E-5172,51.7,-59.5
ISS015-E-5173,51.7,-59.1
ISS015-E-5174,51.7,-58.8
ISS015-E-5175,51.7,-58.6
ISS015-E-5176,51.8,-58.1
ISS015-E-5177,51.8,-57.8
ISS015-E-5178,51.8,-53.7
ISS015-E-5179,51.7,-50.1
ISS015-E-5180,51.6,-48.8
ISS015-E-5181,51.4,-46.5
ISS015-E-5184,23.6,53.3
ISS015-E-5185,23.7,53.5
ISS015-E-5186,24.0,53.7
ISS015-E-5187,24.1,53.9
ISS015-E-5188,24.4,54.1
ISS015-E-5189,25.2,54.9
ISS015-E-5190,25.5,55.1
ISS015-E-5191,25.6,55.3
ISS015-E-5192,25.9,55.5
ISS015-E-5193,26.1,55.7
ISS015-E-5194,26.6,56.2
ISS015-E-5195,27.1,56.7
ISS015-E-5196,27.4,57.0
ISS015-E-5197,27.5,57.1
ISS015-E-5198,31.2,61.0
ISS015-E-5199,31.3,61.2
ISS015-E-5200,31.4,61.3
ISS015-E-5201,31.9,61.8
ISS015-E-5202,34.0,64.4
ISS015-E-5203,34.2,64.6
ISS015-E-5204,34.4,64.8
ISS015-E-5205,36.3,67.3
ISS015-E-5206,36.5,67.6
ISS015-E-5207,36.7,68.0
ISS015-E-5208,36.8,68.2
ISS015-E-5209,37.0,68.4
ISS015-E-5210,37.1,68.6
ISS015-E-5211,37.3,68.9
ISS015-E-5212,38.0,69.9
ISS015-E-5213,38.2,70.1
ISS015-E-5214,38.3,70.4
ISS015-E-5215,38.5,70.6
ISS015-E-5216,38.6,70.8
ISS015-E-5217,39.1,71.6
ISS015-E-5218,39.2,71.7
ISS015-E-5219,39.3,71.9
ISS015-E-5220,39.6,72.3
ISS015-E-5221,39.7,72.5
ISS015-E-5222,39.8,72.8
ISS015-E-5223,39.9,72.9
ISS015-E-5224,40.0,73.0
ISS015-E-5225,40.6,74.1
ISS015-E-5226,41.4,75.5
ISS015-E-5227,41.5,75.7
ISS015-E-5228,41.6,75.9
ISS015-E-5229,41.7,76.1
ISS015-E-5230,44.2,34.9
ISS015-E-5231,44.3,35.0
ISS015-E-5232,44.4,35.2
ISS015-E-5233,44.5,35.4
ISS015-E-5234,45.2,37.2
ISS015-E-5235,47.8,44.4
ISS015-E-5236,48.1,45.7
ISS015-E-5237,40.5,-90.0
ISS015-E-5238,40.7,-89.7
ISS015-E-5239,42.8,-85.8
ISS015-E-5240,47.1,-75.1
ISS015-E-5241,14.6,56.6
ISS015-E-5242,24.2,64.7
ISS015-E-5243,26.6,67.0
ISS015-E-5244,27.5,67.8
ISS015-E-5245,28.9,69.2
ISS015-E-5246,32.4,73.1
ISS015-E-5247,32.4,73.2
ISS015-E-5248,32.5,73.3
ISS015-E-5249,32.6,73.4
ISS015-E-5250,32.8,73.6
ISS015-E-5251,33.8,74.9
ISS015-E-5252,34.3,75.4
ISS015-E-5253,36.0,77.7
ISS015-E-5254,36.2,78.0
ISS015-E-5255,36.4,78.3
ISS015-E-5256,50.2,42.6
ISS015-E-5257,51.2,49.1
ISS015-E-5258,49.0,-31.0
ISS015-E-5259,27.4,-12.5
ISS015-E-5260,27.8,-12.2
ISS015-E-5261,27.9,-12.0
ISS015-E-5262,28.0,-11.9
ISS015-E-5263,30.3,-9.5
ISS015-E-5264,30.4,-9.4
ISS015-E-5265,30.5,-9.3
ISS015-E-5266,33.0,-6.3
ISS015-E-5267,33.2,-6.2
ISS015-E-5268,33.4,-5.8
ISS015-E-5269,34.8,-4.1
ISS015-E-5270,35.0,-3.8
ISS015-E-5271,35.5,-3.1
ISS015-E-5272,39.1,2.1
ISS015-E-5273,39.3,2.3
ISS015-E-5274,39.8,3.1
ISS015-E-5275,40.7,4.8
ISS015-E-5276,41.2,5.6
ISS015-E-5277,41.3,5.8
ISS015-E-5278,42.0,7.1
ISS015-E-5279,42.7,8.4
ISS015-E-5280,43.2,9.5
ISS015-E-5281,43.5,10.1
ISS015-E-5282,43.8,10.7
ISS015-E-5283,44.3,11.8
ISS015-E-5284,44.4,12.1
ISS015-E-5285,44.9,13.3
ISS015-E-5286,45.0,13.4
ISS015-E-5287,45.0,13.6
ISS015-E-5288,45.4,14.5
ISS015-E-5289,45.6,14.9
ISS015-E-5290,45.7,15.1
ISS015-E-5291,45.7,15.3
ISS015-E-5292,46.0,15.9
ISS015-E-5293,50.1,31.0
ISS015-E-5294,50.2,31.4
ISS015-E-5295,29.3,-80.0
ISS015-E-5296,29.5,-79.9
ISS015-E-5297,29.6,-79.7
ISS015-E-5348,29.9,48.9
ISS015-E-5349,30.2,49.2
ISS015-E-5350,30.3,49.4
ISS015-E-5351,30.5,49.6
ISS015-E-5352,30.7,49.8
ISS015-E-5353,31.6,50.8
ISS015-E-5354,31.7,50.9
ISS015-E-5355,31.8,51.0
ISS015-E-5356,31.9,51.1
ISS015-E-5357,32.0,51.2
