ISS034-E-5050,29.8,-90.6
ISS034-E-5051,29.8,-90.5
ISS034-E-5052,29.7,-90.4
ISS034-E-5053,29.6,-90.3
ISS034-E-5054,29.5,-90.2
ISS034-E-5055,29.5,-90.2
ISS034-E-5056,29.4,-90.1
ISS034-E-5057,24.5,-85.2
ISS034-E-5058,24.4,-85.2
ISS034-E-5059,24.2,-84.9
ISS034-E-5060,24.1,-84.9
ISS034-E-5061,24.0,-84.8
ISS034-E-5062,23.9,-84.7
ISS034-E-5063,23.7,-84.5
ISS034-E-5064,23.6,-84.4
ISS034-E-5065,23.4,-84.2
ISS034-E-5066,23.4,-84.2
ISS034-E-5067,23.3,-84.1
ISS034-E-5068,23.2,-84.1
ISS034-E-5069,23.2,-84.0
ISS034-E-5070,23.1,-84.0
ISS034-E-5071,23.1,-83.9
ISS034-E-5072,23.0,-83.8
ISS034-E-5073,23.0,-83.8
ISS034-E-5074,22.6,-83.5
ISS034-E-5075,22.6,-83.5
ISS034-E-5076,22.3,-83.2
ISS034-E-5077,22.3,-83.2
ISS034-E-5078,22.1,-83.1
ISS034-E-5079,22.0,-83.0
ISS034-E-5080,22.0,-83.0
ISS034-E-5081,21.9,-82.9
ISS034-E-5082,21.7,-82.7
ISS034-E-5083,21.6,-82.6
ISS034-E-5084,21.2,-82.3
ISS034-E-5085,21.1,-82.2
ISS034-E-5086,21.0,-82.2
ISS034-E-5087,20.9,-82.1
ISS034-E-5088,20.8,-82.0
ISS034-E-5089,20.8,-81.9
ISS034-E-5090,20.3,-105.1
ISS034-E-5091,20.2,-105.0
ISS034-E-5092,19.6,-104.5
ISS034-E-5093,19.5,-104.4
ISS034-E-5094,19.4,-104.3
ISS034-E-5095,19.3,-104.3
ISS034-E-5096,19.2,-104.2
ISS034-E-5097,19.2,-104.2
ISS034-E-5098,19.1,-104.1
ISS034-E-5099,19.0,-104.0
ISS034-E-5100,18.9,-104.0
ISS034-E-5101,18.8,-103.9
ISS034-E-5102,18.8,-103.8
ISS034-E-5103,17.9,-103.1
ISS034-E-5104,17.4,-102.7
ISS034-E-5105,17.4,-102.7
ISS034-E-5106,17.3,-102.6
ISS034-E-5107,17.2,-102.6
ISS034-E-5108,16.7,-102.1
ISS034-E-5109,16.6,-102.1
ISS034-E-5110,16.6,-102.0
ISS034-E-5111,16.5,-102.0
ISS034-E-5112,16.4,-101.9
ISS034-E-5113,16.3,-101.8
ISS034-E-5114,16.2,-101.8
ISS034-E-5291,15.4,38.5
ISS034-E-5292,15.4,38.5
ISS034-E-5293,15.2,38.7
ISS034-E-5294,15.1,38.7
ISS034-E-5295,15.1,38.7
ISS034-E-5296,15.0,38.8
ISS034-E-5297,14.9,38.8
ISS034-E-5298,14.8,38.9
ISS034-E-5299,13.8,39.7
ISS034-E-5300,13.8,39.7
ISS034-E-5301,13.7,39.8
ISS034-E-5302,13.7,39.8
ISS034-E-5303,13.6,39.9
ISS034-E-5304,13.5,39.9
ISS034-E-5305,13.1,40.3
ISS034-E-5306,-2.8,51.7
ISS034-E-5307,-3.1,51.9
ISS034-E-5308,-3.7,52.3
ISS034-E-5309,-14.9,-74.3
ISS034-E-5310,-16.5,-73.1
ISS034-E-5311,-17.0,-72.7
ISS034-E-5312,-17.5,-72.3
ISS034-E-5313,-17.6,-72.2
ISS034-E-5314,-21.0,-69.4
ISS034-E-5315,-21.9,-68.5
ISS034-E-5316,-23.6,-67.1
ISS034-E-5317,-23.9,-66.8
ISS034-E-5318,-24.4,-66.3
ISS034-E-5319,-24.5,-66.3
ISS034-E-5320,-25.0,-65.7
ISS034-E-5321,-25.1,-65.6
ISS034-E-5322,-25.2,-65.6
ISS034-E-5323,-26.8,-64.1
ISS034-E-5324,-27.4,-63.5
ISS034-E-5325,-27.5,-63.4
ISS034-E-5326,-28.4,-62.4
ISS034-E-5327,-28.6,-62.2
ISS034-E-5328,-28.9,-61.9
ISS034-E-5329,-29.0,-61.8
ISS034-E-5330,-29.0,-61.8
ISS034-E-5331,-29.0,-61.8
ISS034-E-5332,-29.1,-61.7
ISS034-E-5333,-29.2,-61.6
ISS034-E-5334,-37.0,-52.1
ISS034-E-5335,-37.2,-51.9
ISS034-E-5380,37.2,133.5
ISS034-E-5381,38.4,135.2
ISS034-E-5382,38.7,135.8
ISS034-E-5383,39.1,136.3
ISS034-E-5384,39.8,137.5
ISS034-E-5385,40.5,138.7
ISS034-E-5424,21.0,137.2
ISS034-E-5425,20.8,137.4
ISS034-E-5426,20.4,137.7
ISS034-E-5427,20.0,138.0
ISS034-E-5428,19.5,138.4
ISS034-E-5429,19.3,138.6
ISS034-E-5430,18.6,139.2
ISS034-E-5431,18.2,139.5
ISS034-E-5432,18.1,139.6
ISS034-E-5433,18.0,139.7
ISS034-E-5434,17.6,140.0
ISS034-E-5435,17.6,140.0
ISS034-E-5436,17.3,140.2
ISS034-E-5437,16.9,140.6
ISS034-E-5438,16.8,140.6
ISS034-E-5439,16.7,140.7
ISS034-E-5440,16.4,140.9
ISS034-E-5441,15.8,141.5
ISS034-E-5442,15.6,141.6
ISS034-E-5443,7.9,147.4
