ISS027-E-5001,49.9,105.4
ISS027-E-5002,50.1,106.4
ISS027-E-5003,50.2,107.2
ISS027-E-5004,50.3,107.6
ISS027-E-5005,50.6,109.5
ISS027-E-5006,51.7,120.1
ISS027-E-5007,51.7,121.1
ISS027-E-5008,51.7,121.4
ISS027-E-5009,51.7,121.7
ISS027-E-5010,51.7,121.9
ISS027-E-5011,51.8,122.2
ISS027-E-5012,51.8,122.6
ISS027-E-5013,51.8,125.5
ISS027-E-5014,51.8,126.3
ISS027-E-5015,51.8,127.7
ISS027-E-5016,51.8,127.8
ISS027-E-5017,51.8,128.0
ISS027-E-5018,51.8,128.1
ISS027-E-5019,51.8,128.3
ISS027-E-5020,51.8,128.6
ISS027-E-5021,51.7,128.8
ISS027-E-5022,51.7,128.9
ISS027-E-5023,51.7,129.1
ISS027-E-5024,51.7,129.3
ISS027-E-5025,51.7,129.4
ISS027-E-5026,51.7,129.6
ISS027-E-5027,51.7,129.8
ISS027-E-5028,51.7,130.0
ISS027-E-5029,51.7,130.2
ISS027-E-5030,51.6,132.0
ISS027-E-5031,51.3,136.3
ISS027-E-5032,51.2,136.6
ISS027-E-5033,51.0,138.6
ISS027-E-5034,44.6,-80.8
ISS027-E-5035,44.5,-80.5
ISS027-E-5036,44.0,-79.6
ISS027-E-5037,43.7,-78.8
ISS027-E-5038,43.6,-78.7
ISS027-E-5039,43.5,-78.5
ISS027-E-5040,43.4,-78.2
ISS027-E-5041,42.1,-75.6
ISS027-E-5042,42.0,-75.4
ISS027-E-5043,41.7,-74.9
ISS027-E-5044,40.5,-72.7
ISS027-E-5045,40.4,-72.6
ISS027-E-5046,40.2,-72.2
ISS027-E-5047,40.2,-72.1
ISS027-E-5048,39.9,-71.7
ISS027-E-5049,39.8,-71.5
ISS027-E-5050,39.6,-71.1
ISS027-E-5051,38.9,-70.1
ISS027-E-5052,38.7,-69.8
ISS027-E-5053,38.4,-69.3
ISS027-E-5054,38.2,-68.9
ISS027-E-5055,38.1,-68.9
ISS027-E-5056,37.9,-68.5
ISS027-E-5057,37.8,-68.3
ISS027-E-5058,37.5,-68.0
ISS027-E-5059,6.6,115.7
ISS027-E-5060,8.6,117.2
ISS027-E-5061,9.1,117.5
ISS027-E-5062,9.1,117.5
ISS027-E-5063,9.3,117.6
ISS027-E-5064,9.6,117.9
ISS027-E-5065,10.0,118.1
ISS027-E-5066,10.3,118.4
ISS027-E-5067,10.7,118.7
ISS027-E-5068,35.6,72.4
ISS027-E-5069,35.9,72.8
ISS027-E-5070,36.1,73.1
ISS027-E-5071,36.2,73.2
ISS027-E-5072,36.3,73.4
ISS027-E-5073,36.4,73.5
ISS027-E-5074,36.5,73.7
ISS027-E-5075,39.5,78.3
ISS027-E-5076,39.7,78.5
ISS027-E-5077,40.1,79.2
ISS027-E-5078,40.3,79.5
ISS027-E-5079,49.7,6.9
ISS027-E-5080,49.6,7.4
ISS027-E-5081,49.6,7.5
ISS027-E-5082,48.3,12.7
ISS027-E-5083,48.2,13.1
ISS027-E-5084,48.2,13.2
ISS027-E-5085,47.9,14.0
ISS027-E-5086,47.9,14.2
ISS027-E-5087,47.6,15.1
ISS027-E-5088,47.6,15.2
ISS027-E-5089,46.0,19.7
ISS027-E-5090,43.1,26.4
ISS027-E-5091,43.0,26.7
