ISS018-E-5034,36.6,-122.5
ISS018-E-5035,36.5,-122.4
ISS018-E-5036,35.8,-121.5
ISS018-E-5037,35.7,-121.3
ISS018-E-5038,35.6,-121.2
ISS018-E-5039,35.4,-121.0
ISS018-E-5040,35.3,-120.8
ISS018-E-5041,35.0,-120.4
ISS018-E-5042,34.8,-120.2
ISS018-E-5043,34.7,-120.0
ISS018-E-5044,34.6,-119.9
ISS018-E-5045,34.4,-119.7
ISS018-E-5046,34.3,-119.4
ISS018-E-5047,34.1,-119.3
ISS018-E-5048,34.0,-119.1
ISS018-E-5049,33.6,-118.7
ISS018-E-5050,33.5,-118.5
ISS018-E-5051,33.3,-118.3
ISS018-E-5052,33.1,-118.0
ISS018-E-5053,32.9,-117.8
ISS018-E-5054,32.8,-117.7
ISS018-E-5055,32.7,-117.5
ISS018-E-5056,32.5,-117.3
ISS018-E-5057,32.4,-117.2
ISS018-E-5058,32.3,-117.0
ISS018-E-5059,32.1,-116.9
ISS018-E-5060,32.0,-116.7
ISS018-E-5061,31.8,-116.5
ISS018-E-5062,31.7,-116.3
ISS018-E-5063,31.6,-116.2
ISS018-E-5064,31.4,-116.0
ISS018-E-5065,31.3,-115.9
ISS018-E-5066,31.2,-115.8
ISS018-E-5067,31.1,-115.6
ISS018-E-5068,31.0,-115.5
ISS018-E-5069,30.8,-115.4
ISS018-E-5070,30.7,-115.2
ISS018-E-5071,30.5,-115.0
ISS018-E-5072,30.3,-114.8
ISS018-E-5073,30.1,-114.6
ISS018-E-5074,29.6,-114.0
ISS018-E-5075,29.5,-113.9
ISS018-E-5076,29.2,-113.6
ISS018-E-5077,29.0,-113.4
ISS018-E-5078,28.9,-113.3
ISS018-E-5079,28.8,-113.1
ISS018-E-5080,28.6,-113.0
ISS018-E-5081,28.5,-112.8
ISS018-E-5082,28.3,-112.7
ISS018-E-5083,28.1,-112.5
ISS018-E-5084,28.0,-112.3
ISS018-E-5085,27.8,-112.2
ISS018-E-5086,27.6,-112.0
ISS018-E-5087,27.5,-111.8
ISS018-E-5088,27.2,-111.6
ISS018-E-5089,27.0,-111.4
ISS018-E-5090,26.9,-111.2
ISS018-E-5091,26.7,-111.0
