ISS004-E-5207,41.0,50.0
ISS004-E-5208,39.7,52.2
ISS004-E-5327,51.5,41.0
ISS004-E-5328,51.5,41.8
ISS004-E-5329,30.6,92.4
ISS004-E-5330,30.0,93.0
ISS004-E-5331,48.5,-104.7
ISS004-E-5332,39.1,-106.3
ISS004-E-5333,39.0,-106.1
ISS004-E-5334,4.7,-73.2
ISS004-E-5335,22.7,85.3
ISS004-E-5336,49.9,14.8
ISS004-E-5337,36.2,47.2
ISS004-E-5339,46.9,3.0
ISS004-E-5340,44.2,9.9
ISS004-E-5341,43.4,11.7
ISS004-E-5342,44.0,10.5
ISS004-E-5343,41.7,15.1
ISS004-E-5344,41.5,15.4
ISS004-E-5345,40.9,16.4
ISS004-E-5346,40.1,17.9
ISS004-E-5347,37.7,21.6
ISS004-E-5348,37.3,22.3
ISS004-E-5349,37.1,22.6
ISS004-E-5350,36.5,23.4
ISS004-E-5351,37.8,21.5
ISS004-E-5352,32.2,28.9
ISS004-E-5353,32.0,29.1
ISS004-E-5354,31.5,29.7
ISS004-E-5355,30.8,30.5
ISS004-E-5356,30.5,30.8
ISS004-E-5357,30.3,31.0
ISS004-E-5358,29.9,31.4
ISS004-E-5359,29.7,31.7
ISS004-E-5360,29.3,32.1
ISS004-E-5361,30.4,30.9
ISS004-E-5362,30.2,31.1
ISS004-E-5403,-35.3,19.1
ISS004-E-5404,46.3,-86.1
ISS004-E-5405,45.9,-85.2
ISS004-E-5406,45.5,-84.1
ISS004-E-5407,46.0,-85.4
ISS004-E-5408,45.4,-83.7
ISS004-E-5409,45.2,-83.3
ISS004-E-5410,45.0,-82.7
ISS004-E-5411,42.4,-77.2
ISS004-E-5412,42.0,-76.4
ISS004-E-5413,41.0,-74.7
ISS004-E-5415,40.1,-73.0
ISS004-E-5416,39.9,-72.7
ISS004-E-5449,44.1,-89.4
ISS004-E-5450,46.8,-96.4
ISS004-E-5451,45.8,-93.5
ISS004-E-5452,45.0,-91.6
ISS004-E-5453,39.1,-80.1
ISS004-E-5454,40.5,-82.4
ISS004-E-5455,39.6,-80.8
ISS004-E-5456,39.0,-80.0
ISS004-E-5457,38.6,-79.3
ISS004-E-5458,38.1,-78.6
ISS004-E-5459,37.6,-77.8
ISS004-E-5460,37.0,-77.0
ISS004-E-5461,40.7,-74.0
ISS004-E-5462,40.6,-73.8
ISS004-E-5463,40.4,-73.5
ISS004-E-5464,39.4,-71.9
ISS004-E-5465,38.8,-71.0
ISS004-E-5466,38.7,-70.8
ISS004-E-5467,38.4,-70.3
ISS004-E-5468,37.8,-69.4
ISS004-E-5471,39.3,-118.6
ISS004-E-5472,37.9,-116.4
ISS004-E-5473,36.1,-113.8
ISS004-E-5478,21.9,-98.5
ISS004-E-5479,18.8,-95.9
ISS004-E-5480,16.8,-94.3
ISS004-E-5482,39.2,7.4
ISS004-E-5483,38.2,9.0
ISS004-E-5484,37.6,9.9
ISS004-E-5485,24.0,25.4
ISS004-E-5488,34.7,-73.8
ISS004-E-5489,26.7,-111.7
ISS004-E-5490,19.4,-105.1
ISS004-E-5491,18.0,-104.0
ISS004-E-5492,17.4,-103.5
ISS004-E-5493,-31.6,-70.4
ISS004-E-5494,-31.8,-70.1
ISS004-E-5497,-36.3,-64.5
ISS004-E-5498,-36.7,-63.9
ISS004-E-5499,-37.2,-63.2
ISS004-E-5500,43.0,-87.2
ISS004-E-5501,41.7,-84.6
ISS004-E-5502,41.3,-83.8
ISS004-E-5503,41.7,-84.6
ISS004-E-5504,41.6,-84.4
ISS004-E-5505,41.2,-83.7
ISS004-E-5506,40.9,-83.0
ISS004-E-5507,39.9,-81.4
ISS004-E-5508,39.3,-80.5
ISS004-E-5509,40.4,-82.2
ISS004-E-5510,35.1,-74.3
ISS004-E-5511,-24.3,48.2
ISS004-E-5512,37.9,-122.2
ISS004-E-5513,34.0,-116.8
ISS004-E-5514,33.4,-116.0
ISS004-E-5515,32.8,-115.4
ISS004-E-5516,31.0,-113.2
ISS004-E-5517,30.8,-113.0
ISS004-E-5518,28.3,-110.4
ISS004-E-5519,28.2,-110.3
ISS004-E-5520,27.8,-109.9
ISS004-E-5521,28.4,-110.5
ISS004-E-5522,28.3,-110.4
ISS004-E-5523,27.1,-109.1
ISS004-E-5524,24.8,-107.0
ISS004-E-5525,24.3,-106.5
ISS004-E-5526,24.1,-106.3
ISS004-E-5527,23.8,-106.0
ISS004-E-5528,23.5,-105.7
ISS004-E-5529,22.6,-104.9
ISS004-E-5530,19.3,-102.0
ISS004-E-5531,18.7,-101.6
ISS004-E-5532,17.8,-100.8
ISS004-E-5533,18.2,-101.2
ISS004-E-5534,4.2,-6.0
ISS004-E-5535,-19.6,11.7
ISS004-E-5536,-19.8,11.8
ISS004-E-5537,-20.8,12.7
ISS004-E-5538,-19.6,11.7
ISS004-E-5539,-20.0,12.0
ISS004-E-5540,-22.5,14.1
ISS004-E-5541,-27.6,19.0
ISS004-E-5542,-28.5,19.8
ISS004-E-5543,-31.6,23.3
ISS004-E-5544,-31.8,23.5
ISS004-E-5578,37.2,19.4
ISS004-E-5579,37.0,19.6
ISS004-E-5580,34.2,23.4
ISS004-E-5581,38.0,18.2
ISS004-E-5582,37.6,18.7
ISS004-E-5583,37.0,19.6
ISS004-E-5584,36.7,20.2
ISS004-E-5585,28.9,29.5
ISS004-E-5586,28.4,30.0
ISS004-E-5587,28.1,30.4
ISS004-E-5588,27.6,30.9
ISS004-E-5589,27.1,31.3
ISS004-E-5590,26.4,32.0
ISS004-E-5591,29.2,29.2
ISS004-E-5592,28.6,29.8
ISS004-E-5593,24.2,34.1
ISS004-E-5594,23.8,34.5
ISS004-E-5595,47.8,-2.8
ISS004-E-5596,47.7,-2.4
ISS004-E-5597,47.5,-1.9
ISS004-E-5598,47.2,-1.0
ISS004-E-5599,46.7,0.4
ISS004-E-5600,46.3,1.6
ISS004-E-5601,44.8,5.6
ISS004-E-5602,44.6,6.1
ISS004-E-5603,14.6,42.2
ISS004-E-5604,41.2,-80.6
ISS004-E-5605,40.7,-79.8
ISS004-E-5606,42.8,-83.7
ISS004-E-5607,42.2,-82.6
ISS004-E-5640,37.2,-121.1
ISS004-E-5641,36.9,-120.6
ISS004-E-5646,34.2,-117.1
ISS004-E-5647,34.1,-116.9
ISS004-E-5648,33.9,-116.6
ISS004-E-5649,41.0,-1.3
ISS004-E-5650,40.4,-0.2
ISS004-E-5651,36.9,5.2
ISS004-E-5654,45.0,-79.9
ISS004-E-5656,41.7,-72.7
ISS004-E-5657,41.3,-72.1
ISS004-E-5658,42.9,-75.2
ISS004-E-5659,42.2,-73.8
ISS004-E-5660,41.9,-73.1
ISS004-E-5661,34.7,-85.5
ISS004-E-5662,31.5,-81.5
ISS004-E-5663,31.2,-81.2
ISS004-E-5664,29.5,-79.4
ISS004-E-5665,29.3,-79.2
ISS004-E-5666,28.8,-78.6
ISS004-E-5667,31.0,-81.0
ISS004-E-5668,30.6,-80.6
ISS004-E-5669,30.3,-80.3
ISS004-E-5670,30.0,-79.9
ISS004-E-5671,25.6,-75.5
ISS004-E-5672,28.2,-78.0
ISS004-E-5673,26.3,-76.1
ISS004-E-5674,39.0,-82.8
ISS004-E-5675,36.2,-78.7
ISS004-E-5676,35.9,-78.2
ISS004-E-5677,35.5,-77.7
ISS004-E-5678,35.4,-77.5
ISS004-E-5679,34.9,-76.9
ISS004-E-5680,25.4,-89.8
ISS004-E-5681,24.8,-89.3
ISS004-E-5682,23.7,-88.2
ISS004-E-5683,22.3,-87.0
ISS004-E-5684,35.2,-124.2
ISS004-E-5685,33.1,-121.5
ISS004-E-5686,32.7,-121.0
ISS004-E-5687,32.0,-120.2
ISS004-E-5688,33.7,-122.2
ISS004-E-5689,23.5,-158.3
ISS004-E-5690,22.3,-157.2
ISS004-E-5691,21.7,-156.7
ISS004-E-5692,23.7,-158.5
ISS004-E-5693,23.3,-158.1
ISS004-E-5694,21.0,-156.1
ISS004-E-5695,20.6,-155.8
ISS004-E-5738,2.6,-157.7
ISS004-E-5740,2.4,-157.6
ISS004-E-5741,2.3,-157.5
ISS004-E-5742,2.2,-157.4
ISS004-E-5743,0.6,-156.3
ISS004-E-5744,-1.2,-155.0
ISS004-E-5745,-11.7,-147.4
ISS004-E-5746,-11.8,-147.4
ISS004-E-5747,-11.9,-147.3
ISS004-E-5748,-12.0,-147.2
ISS004-E-5749,-12.1,-147.2
ISS004-E-5750,-12.4,-147.0
ISS004-E-5751,-12.7,-146.7
ISS004-E-5752,-13.0,-146.5
ISS004-E-5753,-16.3,-144.0
ISS004-E-5754,-16.3,-143.9
ISS004-E-5755,-16.5,-143.8
ISS004-E-5756,-16.6,-143.7
ISS004-E-5757,-16.7,-143.6
ISS004-E-5758,-16.8,-143.5
ISS004-E-5759,-17.1,-143.3
ISS004-E-5760,-17.3,-143.2
ISS004-E-5761,-17.4,-143.0
ISS004-E-5762,-17.9,-142.6
ISS004-E-5763,-15.8,-144.4
ISS004-E-5764,-16.4,-143.8
ISS004-E-5765,12.6,-86.9
ISS004-E-5766,5.2,-81.5
ISS004-E-5770,-12.9,-162.5
ISS004-E-5771,-13.1,-162.4
ISS004-E-5772,-16.1,-160.0
ISS004-E-5773,-22.4,-154.8
ISS004-E-5774,-22.4,-154.8
ISS004-E-5775,-23.6,-153.7
ISS004-E-5776,-21.8,-155.4
ISS004-E-5777,-22.5,-154.7
ISS004-E-5778,-26.2,-151.3
ISS004-E-5779,-27.1,-150.4
ISS004-E-5780,-27.4,-150.1
ISS004-E-5781,-29.8,-147.6
ISS004-E-5782,-30.8,-146.5
ISS004-E-5783,-50.0,-68.5
ISS004-E-5784,-50.0,-68.0
ISS004-E-5785,36.1,132.8
ISS004-E-5786,35.9,133.1
ISS004-E-5787,35.2,134.1
ISS004-E-5788,35.0,134.3
ISS004-E-5789,34.7,134.7
ISS004-E-5791,34.1,135.4
ISS004-E-5792,34.0,135.6
ISS004-E-5793,33.8,135.8
ISS004-E-5794,33.7,135.9
ISS004-E-5795,33.5,136.2
ISS004-E-5796,33.1,136.7
ISS004-E-5797,32.8,137.0
ISS004-E-5798,31.4,138.7
ISS004-E-5799,30.8,139.4
ISS004-E-5800,-16.6,176.8
ISS004-E-5801,-16.8,177.0
ISS004-E-5802,-18.1,178.1
ISS004-E-5803,-18.4,178.3
ISS004-E-5804,-21.1,-179.4
ISS004-E-5805,-21.3,-179.2
ISS004-E-5806,-8.6,147.3
ISS004-E-5807,-8.3,147.1
ISS004-E-5808,-9.7,148.1
ISS004-E-5809,-10.3,148.6
ISS004-E-5810,-8.5,147.3
ISS004-E-5811,-10.5,148.7
ISS004-E-5812,-11.2,149.2
ISS004-E-5813,-36.2,173.2
ISS004-E-5814,-36.3,173.3
ISS004-E-5815,-36.4,173.5
ISS004-E-5816,-36.5,173.6
ISS004-E-5817,-36.7,173.9
ISS004-E-5818,-37.2,174.5
ISS004-E-5819,-37.4,174.9
ISS004-E-5820,-38.4,176.3
ISS004-E-5821,-38.6,176.7
ISS004-E-5822,-40.0,178.9
ISS004-E-5823,-38.0,175.8
ISS004-E-5824,-38.3,176.2
ISS004-E-5825,40.2,103.0
ISS004-E-5830,28.0,118.8
ISS004-E-5831,24.8,122.0
ISS004-E-5833,27.0,119.8
ISS004-E-5834,26.8,120.0
ISS004-E-5835,26.4,120.5
ISS004-E-5836,25.9,120.9
ISS004-E-5837,25.5,121.3
ISS004-E-5838,25.4,121.4
ISS004-E-5839,25.1,121.6
ISS004-E-5840,25.0,121.8
ISS004-E-5842,24.5,122.2
ISS004-E-5843,24.3,122.4
ISS004-E-5844,24.0,122.7
ISS004-E-5845,23.7,123.0
ISS004-E-5846,9.9,134.1
ISS004-E-5847,9.3,134.5
ISS004-E-5848,9.1,134.7
ISS004-E-5849,-3.6,143.7
ISS004-E-5850,-3.9,143.9
ISS004-E-5851,-2.9,143.2
ISS004-E-5852,-4.7,144.5
ISS004-E-5853,-4.9,144.6
ISS004-E-5854,-8.1,147.0
ISS004-E-5855,-8.3,147.1
ISS004-E-5856,-8.5,147.2
ISS004-E-5857,-8.7,147.4
ISS004-E-5858,-8.8,147.4
ISS004-E-5859,-9.0,147.6
ISS004-E-5860,-9.2,147.7
ISS004-E-5861,-10.2,148.4
ISS004-E-5862,-10.4,148.6
ISS004-E-5863,-11.5,149.5
ISS004-E-5864,-11.7,149.6
ISS004-E-5865,-12.4,150.1
ISS004-E-5866,-12.5,150.2
