NAME,PER,A,R,FIRSTREF,FIRSTURL,COMP,STAR
HD 156668 b,4.6455,0.0499846,,Howard 2011,http://adsabs.harvard.edu/abs/2011ApJ...726...73H,b,HD 156668
GJ 674 b,4.6938,0.0386657,,Bonfils 2007,http://adsabs.harvard.edu/abs/2007A%26A...474..293B,b,GJ 674
Kepler-48 b,4.7779803,0.0534031,2.138090656465091,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-48
Kepler-7 b,4.885525,0.0622369,16.56687352032737,Latham 2010,http://adsabs.harvard.edu/abs/2010ApJ...713L.140L,b,Kepler-7
HAT-P-11 b,4.8878162,0.0525443,4.730189868456123,Bakos 2010,http://adsabs.harvard.edu/abs/2010ApJ...710.1724B,b,HAT-P-11
Kepler-15 b,4.942782,0.0571382,10.760621501701133,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-15
HD 49674 b,4.94737,0.0571073,,Butler 2003,http://adsabs.harvard.edu/abs/2003ApJ...582..455B,b,HD 49674
WASP-7 b,4.954658,0.0604573,10.256217368808892,Hellier 2009,http://adsabs.harvard.edu/abs/2009ApJ...690L..89H,b,WASP-7
WASP-42 b,4.9816877,0.0547344,11.915146516987818,Lendl 2012,http://adsabs.harvard.edu/abs/2012A%26A...544A..72L,b,WASP-42
HAT-P-31 b,5.005425,0.0611921,11.993609382104388,Kipping 2011,http://adsabs.harvard.edu/abs/2011AJ....142...95K,b,HAT-P-31
WASP-58 b,5.01718,0.0562022,15.356303601385992,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,b,WASP-58
HD 109749 b,5.24,0.0629198,,Fischer 2006,http://adsabs.harvard.edu/abs/2006ApJ...637.1094F,b,HD 109749
CoRoT-16 b,5.35227,0.0617874,13.114507455198254,Ollivier 2012,http://adsabs.harvard.edu/abs/2012A%26A...541A.149O,b,CoRoT-16
GJ 581 b,5.36865,0.0406125,,Bonfils 2005,http://adsabs.harvard.edu/abs/2005A%26A...443L..15B,b,GJ 581
HD 7924 b,5.3978,0.0566409,,Howard 2009,http://adsabs.harvard.edu/abs/2009ApJ...696...75H,b,HD 7924
Kepler-68 b,5.398763,0.061775,2.307940341481005,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-68
HAT-P-34 b,5.452654,0.0677467,13.417149934933601,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,b,HAT-P-34
HAT-P-18 b,5.508023,0.0559503,11.152935827283986,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...726...52H,b,HAT-P-18
BD -08 2823 b,5.6,0.0558236,,Hebrard 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..46H,b,BD -08 2823
HAT-P-2 b,5.6334729,0.0679088,12.968790705696053,Bakos 2007,http://adsabs.harvard.edu/abs/2007ApJ...670..826B,b,HAT-P-2
Kepler-33 b,5.66793,0.0677431,1.7384456574842035,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-33
Kepler-62 b,5.714932,0.0552794,1.308827844028786,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-62
HAT-P-29 b,5.723186,0.0666842,12.408341669149118,Buchhave 2011,http://adsabs.harvard.edu/abs/2011ApJ...733..116B,b,HAT-P-29
Kepler-57 b,5.7293196,0.0588891,2.188049083582885,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-57
HD 77338 b,5.7361,0.0612143,,Jenkins 2013,http://adsabs.harvard.edu/abs/2013ApJ...766...67J,b,HD 77338
HD 10180 c,5.75962,0.0641175,,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,c,HD 10180
HD 1461 b,5.7727,0.0635202,,Rivera 2010,http://adsabs.harvard.edu/abs/2010ApJ...708.1492R,b,HD 1461
Kepler-32 b,5.90124,0.0520435,2.200322917483263,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-32
Kepler-28 b,5.91213,0.0581375,3.5967825728665277,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-28
Kepler-20 e,6.098493,0.063351,0.8672253883758486,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,e,Kepler-20
HD 118203 b,6.1335,0.0702997,,Da Silva 2006,http://adsabs.harvard.edu/abs/2006A%26A...446..717D,b,HD 118203
CoRoT-8 b,6.21229,0.0633825,6.389119016635047,Borde 2010,http://adsabs.harvard.edu/abs/2010A%26A...520A..66B,b,CoRoT-8
Kepler-25 b,6.23855,0.0708678,2.597681284395039,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-25
HD 68988 b,6.27711,0.0692771,,Vogt 2002,http://adsabs.harvard.edu/abs/2002ApJ...568..352V,b,HD 68988
HD 168746 b,6.404,0.0655505,,Pepe 2002,http://adsabs.harvard.edu/abs/2002A%26A...388..632P,b,HD 168746
HD 102956 b,6.4948,0.0810025,,Johnson 2010,http://adsabs.harvard.edu/abs/2010ApJ...721L.153J,b,HD 102956
HIP 14810 b,6.673859,0.0692271,,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,b,HIP 14810
Kepler-14 b,6.790123,0.0806879,12.73340211034634,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-14
HD 185269 b,6.8378503,0.0765701,,Johnson 2006,http://adsabs.harvard.edu/abs/2006ApJ...652.1724J,b,HD 185269
WASP-38 b,6.87188,0.0758454,12.217788996723163,Barros 2011,http://adsabs.harvard.edu/abs/2011A&A...525A..54B,b,WASP-38
Kepler-40 b,6.87349,0.0806644,13.114507455198254,Santerne 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A..63S,b,Kepler-40
Kepler-23 b,7.10664,0.0749015,1.8983081406688511,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-23
HD 217107 b,7.1268163,0.0750282,,Fischer 1999,http://adsabs.harvard.edu/abs/1999PASP..111...50F,b,HD 217107
Kepler-60 b,7.1316185,0.0750769,2.2779675270064748,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,b,Kepler-60
GJ 667 C b,7.199,0.0504235,,Bonfils 2011,http://arxiv.org/abs/1111.5019,b,GJ 667 C
Kepler-49 b,7.2037945,0.0598092,2.7175725422931594,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-49
KOI-200 b,7.340718,0.0827067,14.795854564839058,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,KOI-200
GJ 433 b,7.3709,0.0580371,,Delfosse 2012,http://arxiv.org/abs/1202.2467,b,GJ 433
Kepler-18 c,7.64159,0.0752115,5.489990627302801,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-18
Kepler-50 b,7.8125124,0.0825598,2.1980362854141515,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-50
Kepler-52 b,7.8773565,0.0630945,2.098119431178564,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-52
WASP-59 b,7.919585,0.0696866,8.686960066477477,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,b,WASP-59
Kepler-54 b,8.0109434,0.0626016,2.098119431178564,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-54
HIP 57274 b,8.1352,0.0712798,,Fischer 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...21F,b,HIP 57274
Kepler-24 b,8.14561,0.0800144,2.3978587849045954,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-24
WASP-8 b,8.158715,0.080153,11.63492199871435,Queloz 2010,http://adsabs.harvard.edu/abs/2010A%26A...517L...1Q,b,WASP-8
HD 162020 b,8.428198,0.0756944,,Udry 2002,http://adsabs.harvard.edu/abs/2002A%26A...390..267U,b,HD 162020
HD 69830 b,8.6669998,0.0781916,,Lovis 2006,http://adsabs.harvard.edu/abs/2006Natur.441..305L,b,HD 69830
Kepler-32 c,8.7522,0.0676835,1.9996821623994605,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-32
GJ 176 b,8.7832,0.0656822,,Forveille 2009,http://adsabs.harvard.edu/abs/2009A%26A...493..645F,b,GJ 176
KOI-889 b,8.884924,0.0807413,11.54525015286684,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,KOI-889
CoRoT-6 b,8.886593,0.0854177,13.0696715322745,Fridlund 2010,http://adsabs.harvard.edu/abs/2010A%26A...512A..14F,b,CoRoT-6
Kepler-60 c,8.9193459,0.0871504,2.4677916156849213,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-60
Kepler-28 c,8.98597,0.0768547,3.396960073376084,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-28
CoRoT-4 b,9.20205,0.0903166,13.338687069817029,Moutou 2008 ; Aigrain 2008,http://adsabs.harvard.edu/abs/2008A%26A...488L..47M ; http://adsabs.harvard.edu/abs/2008A%26A...488L..43A,b,CoRoT-4
Kepler-19 b,9.2869944,0.0845828,2.2089986685690093,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-19
HD 181433 b,9.3743,0.0800943,,Bouchy 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..527B,b,HD 181433
Kepler-50 c,9.3761368,0.0932375,2.787505373073486,Batalha 2012,http://arxiv.org/abs/1202.5852,c,Kepler-50
HD 97658 b,9.4909,0.0796373,2.33999802637149,Howard 2011,http://adsabs.harvard.edu/abs/2011ApJ...730...10H,b,HD 97658
Kepler-68 c,9.605085,0.0907019,0.9521491099857324,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-68
HD 40307 c,9.62,0.0800702,,Mayor 2009,http://adsabs.harvard.edu/abs/2009A%26A...493..639M,c,HD 40307
mu Ara d,9.6386,0.0927843,,Santos 2004,http://adsabs.harvard.edu/abs/2004A%26A...426L..19S,d,mu Ara
HD 125595 b,9.6737,0.0809437,,Segransan 2011,http://adsabs.harvard.edu/abs/2011A%26A...535A..54S,b,HD 125595
Kepler-48 c,9.6739283,0.0854683,3.1371919449365797,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-48
Kepler-58 b,10.2184954,0.0905953,2.7775181712422192,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-58
Kepler-11 b,10.30375,0.0910985,1.9700007814239346,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,b,Kepler-11
Kepler-29 b,10.3376,0.0928723,3.5967825728665277,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-29
HAT-P-17 b,10.338523,0.0882385,11.321070538248067,Howard 2012,http://adsabs.harvard.edu/abs/2012ApJ...749..134H,b,HAT-P-17
Kepler-56 b,10.5034294,0.104248,3.836565088662768,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-56
HD 130322 b,10.7085,0.0896052,,Udry 2000,http://adsabs.harvard.edu/abs/2000A%26A...356..590U,b,HD 130322
Kepler-23 c,10.7421,0.0986522,3.1971375738856396,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-23
Kepler-20 c,10.854092,0.0930411,3.0672591141562533,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-20
HAT-P-15 b,10.863502,0.0964692,12.016027343566265,Kovacs 2010,http://adsabs.harvard.edu/abs/2010ApJ...724..866K,b,HAT-P-15
HD 108147 b,10.8985,0.101407,,Pepe 2002,http://adsabs.harvard.edu/abs/2002A%26A...388..632P,b,HD 108147
Kepler-49 c,10.9129343,0.07889,2.5477228572772455,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-49
Kepler-57 c,11.6092567,0.0942979,1.5486103598250263,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-57
Kepler-59 b,11.8681707,0.103167,1.978228173280444,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-59
Kepler-60 d,11.9016171,0.105629,2.5477228572772455,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,d,Kepler-60
Kepler-54 c,12.0717249,0.0822829,1.2288966024364623,Batalha 2012,http://arxiv.org/abs/1202.5852,c,Kepler-54
Kepler-26 b,12.282356,0.0902469,,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-26
Kepler-24 c,12.3318,0.105496,2.7975037838854826,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-24
Kepler-62 c,12.4417,0.0928559,0.5395173859299791,Borucki 2013,http://www.sciencemag.org/content/early/2013/04/17/science.1234702,c,Kepler-62
Kepler-25 c,12.720359,0.113953,4.495978216083159,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-25
GJ 581 c,12.9182,0.0729238,,Udry 2007,http://adsabs.harvard.edu/abs/2007A%26A...469L..43U,c,GJ 581
Kepler-11 c,13.02502,0.106504,3.1499926009313115,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,c,Kepler-11
Kepler-33 c,13.17562,0.118876,3.1971375738856396,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-33
CoRoT-10 b,13.2406,0.105463,10.87271130901052,Bonomo 2010,http://adsabs.harvard.edu/abs/2010A&A...520A..65B,b,CoRoT-10
Kepler-29 c,13.2907,0.109809,2.8974094291403394,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-29
Kepler-37 b,13.367308,0.102457,0.30272990978504566,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,b,Kepler-37
Kepler-69 b,13.722341,0.104565,2.237996301719948,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-69
Kepler-36 b,13.83989,0.115423,1.484674333735752,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-36
HD 38529 b,14.310195,0.131395,,Fischer 2001,http://adsabs.harvard.edu/abs/2001ApJ...551.1107F,b,HD 38529
HD 179079 b,14.476,0.119635,,Valenti 2009,http://adsabs.harvard.edu/abs/2009ApJ...702..989V,b,HD 179079
55 Cnc b,14.651,0.113377,,Butler 1997,http://adsabs.harvard.edu/abs/1997ApJ...474L.115B,b,55 Cnc
Kepler-18 d,14.85888,0.117171,6.97998922688575,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-18
Kepler-27 b,15.3348,0.10464,3.996427571847416,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-27
HD 4308 b,15.56,0.119192,,Udry 2006,http://adsabs.harvard.edu/abs/2006A%26A...447..361U,b,HD 4308
Kepler-58 c,15.5741568,0.119982,2.857449412834543,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-58
GJ 86 b,15.76491,0.114217,,Queloz 2000,http://adsabs.harvard.edu/abs/2000A%26A...354...99Q,b,GJ 86
Kepler-36 c,16.23855,0.128401,3.6757162151737974,Carter 2012,http://adsabs.harvard.edu/abs/2012Sci...337..556C,c,Kepler-36
HD 10180 d,16.3567,0.128581,,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,d,HD 10180
Kepler-52 c,16.3850021,0.10281,1.8383513027390603,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-52
HD 99492 b,17.0431,0.121908,,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,b,HD 99492
HD 190360 c,17.111027,0.129216,,Vogt 2005,http://adsabs.harvard.edu/abs/2005ApJ...632..638V,c,HD 190360
HD 16417 b,17.24,0.135435,,O'Toole 2009,http://adsabs.harvard.edu/abs/2009ApJ...697.1263O,b,HD 16417
Kepler-26 c,17.25204,0.113189,3.5967825728665277,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-26
Kepler-59 c,17.9801235,0.136086,1.978228173280444,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-59
HD 27894 b,17.990999,0.122117,,Moutou 2005,http://adsabs.harvard.edu/abs/2005A%26A...439..367M,b,HD 27894
Kepler-62 d,18.16406,0.119499,1.9482553588059137,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-62
HD 33283 b,18.179001,0.145378,,Johnson 2006,http://adsabs.harvard.edu/abs/2006ApJ...647..600J,b,HD 33283
HD 195019 b,18.20132,0.136688,,Fischer 1999,http://adsabs.harvard.edu/abs/1999PASP..111...50F,b,HD 195019
HD 20794 b,18.315,0.120738,,Pepe 2011,http://adsabs.harvard.edu/abs/2011A%26A...534A..58P,b,HD 20794
Kepler-53 b,18.6489525,0.136705,2.8874222273090733,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-53
Kepler-9 b,19.243158,0.140548,9.437961775450368,Holman 2010,http://adsabs.harvard.edu/abs/2010Sci...330...51H,b,Kepler-9
Kepler-20 f,19.57706,0.137859,1.029079707436384,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,f,Kepler-20
HD 40307 d,20.46,0.132422,,Mayor 2009,http://adsabs.harvard.edu/abs/2009A%26A...493..639M,d,HD 40307
HD 102117 b,20.8133,0.152077,,Tinney 2005,http://adsabs.harvard.edu/abs/2005ApJ...623.1171T,b,HD 102117
Kepler-31 b,20.8613,0.158038,4.296155716592716,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-31
Kepler-39 b,21.0874,0.155007,13.67495649174519,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-39
HD 17156 b,21.21663,0.163197,11.433160345557454,Fischer 2007,http://adsabs.harvard.edu/abs/2007ApJ...669.1336F,b,HD 17156
Kepler-37 c,21.301886,0.139784,0.7397927282419529,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-37
Kepler-56 c,21.4050484,0.167568,7.8429910713221815,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-56
Kepler-33 d,21.77596,0.166175,5.34668380865775,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-33
HD 6434 b,21.997999,0.142061,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A%26A...415..391M,b,HD 6434
Kepler-11 d,22.68719,0.154183,3.4299929395901603,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,d,Kepler-11
Kepler-32 d,22.7802,0.128069,2.6975869296498955,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-32
HD 192263 b,24.3556,0.152945,,Santos 2000,http://adsabs.harvard.edu/abs/2000A%26A...356..599S,b,HD 192263
PSR B1257+12 b,25.262,0.168494,,Wolszczan 1992,http://adsabs.harvard.edu//abs/1992Natur.355..145W,b,PSR B1257+12
HD 117618 b,25.827,0.174852,,Tinney 2005,http://adsabs.harvard.edu/abs/2005ApJ...623.1171T,b,HD 117618
HD 224693 b,26.73,0.192441,,Johnson 2006,http://adsabs.harvard.edu/abs/2006ApJ...647..600J,b,HD 224693
Kepler-55 b,27.9481449,0.153688,2.4278315993791253,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-55
GJ 667 C c,28.13,0.125092,,Bonfils 2011,http://arxiv.org/abs/1111.5019,c,GJ 667 C
Kepler-30 b,29.334,0.185524,3.8965219265925586,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-30
HD 9446 b,30.052,0.189213,,Hebrard 2010,http://adsabs.harvard.edu/abs/2010A&A...513A..69H,b,HD 9446
GJ 876 c,30.0881,0.129574,,Marcy 2001,http://adsabs.harvard.edu/abs/2001ApJ...556..296M,c,GJ 876
Kepler-27 c,31.3309,0.168484,4.895623215064047,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-27
HD 69830 c,31.559999,0.185072,,Lovis 2006,http://adsabs.harvard.edu/abs/2006Natur.441..305L,c,HD 69830
Kepler-33 e,31.7844,0.213825,4.02322824477509,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,e,Kepler-33
Kepler-11 e,31.9959,0.1939,4.5199990617895605,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,e,Kepler-11
HIP 57274 c,32.03,0.177758,,Fischer 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...21F,c,HIP 57274
Kepler-46 b,33.60134,0.1969,9.056856430598454,Nesvorny 2012,http://adsabs.harvard.edu/abs/2012Sci...336.1133N,b,Kepler-46
HD 43691 b,36.959999,0.241901,,Da Silva 2007,http://adsabs.harvard.edu/abs/2007A%26A...473..323D,b,HD 43691
HD 11964 c,37.910254,0.228474,,Wright 2007,http://adsabs.harvard.edu/abs/2007ApJ...657..533W,c,HD 11964
61 Vir c,38.021,0.216926,,Vogt 2010,http://adsabs.harvard.edu/abs/2010ApJ...708.1366V,c,61 Vir
Kepler-53 c,38.5583038,0.221868,3.1671647594111096,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-53
Kepler-9 c,38.90861,0.22473,9.224991141562533,Holman 2010,http://adsabs.harvard.edu/abs/2010Sci...330...51H,c,Kepler-9
Kepler-37 d,39.792187,0.21202,1.9951985701070851,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-37
rho CrB b,39.8449,0.225692,,Noyes 1997,http://adsabs.harvard.edu/abs/1997ApJ...483L.111N,b,rho CrB
HD 20794 c,40.114,0.203628,,Pepe 2011,http://adsabs.harvard.edu/abs/2011A%26A...534A..58P,c,HD 20794
Kepler-33 f,41.02902,0.253499,4.456018199777363,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,f,Kepler-33
HIP 57050 b,41.397,0.163506,,Haghighipour 2010,http://adsabs.harvard.edu/abs/2010ApJ...715..271H,b,HIP 57050
Kepler-55 c,42.1516418,0.202122,2.2080234872454176,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-55
Kepler-31 c,42.6318,0.254502,4.196250071337859,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-31
HD 45652 b,43.6,0.227878,,Santos 2008,http://adsabs.harvard.edu/abs/2008A%26A...487..369S,b,HD 45652
HD 147018 b,44.236,0.238855,,Segransan 2010,http://adsabs.harvard.edu/abs/2010A%26A...511A..45S,b,HD 147018
55 Cnc c,44.38,0.237305,,Marcy 2002,http://adsabs.harvard.edu/abs/2004ApJ...614L..81M,c,55 Cnc
Kepler-51 b,45.1555023,0.248169,7.043701073360405,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-51
Kepler-10 c,45.29485,0.239651,2.2268994107963183,Batalha 2011,http://adsabs.harvard.edu/abs/2011ApJ...729...27B,c,Kepler-10
Kepler-11 f,46.68876,0.249453,2.6099999542183405,Lissauer 2011,http://adsabs.harvard.edu/abs/2011Natur.470...53L,f,Kepler-11
HD 103197 b,47.84,0.249018,,Mordasini 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.111M,b,HD 103197
HD 107148 b,48.056,0.270013,,Butler 2006,http://adsabs.harvard.edu/abs/2006ApJ...646..505B,b,HD 107148
Kepler-47 b,49.514,0.267621,2.977340670732663,Orosz 2012,http://adsabs.harvard.edu/abs/2012Sci...337.1511O,b,Kepler-47
HD 10180 e,49.747,0.269917,,Lovis 2011,http://adsabs.harvard.edu/abs/2011A%26A...528A.112L,e,HD 10180
HD 90156 b,49.77,0.249855,,Mordasini 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.111M,b,HD 90156
HD 74156 b,51.638,0.291535,,Naef 2004,http://adsabs.harvard.edu/abs/2004A%26A...414..351N,b,HD 74156
HD 37605 b,55.01307,0.283337,,Cochran 2004,http://adsabs.harvard.edu/abs/2004ApJ...611L.133C,b,HD 37605
HD 104067 b,55.806,0.264333,,Segransan 2011,http://adsabs.harvard.edu/abs/2011A%26A...535A..54S,b,HD 104067
Kepler-46 c,57.011,0.280101,,Nesvorny 2012,http://adsabs.harvard.edu/abs/2012Sci...336.1133N,c,Kepler-46
HIP 12961 b,57.435,0.25497,,Forveille 2011,http://adsabs.harvard.edu/abs/2011A%26A...526A.141F,b,HIP 12961
HD 168443 b,58.11247,0.29385,,Marcy 1999,http://adsabs.harvard.edu/abs/1999ApJ...520..239M,b,HD 168443
HD 85512 b,58.43,0.260405,,Pepe 2011,http://adsabs.harvard.edu/abs/2011A%26A...534A..58P,b,HD 85512
Kepler-61 b,59.87756,0.257458,2.148077858296358,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,b,Kepler-61
Kepler-30 c,60.3231,0.300013,12.288966024364623,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,c,Kepler-30
GJ 876 b,61.1166,0.208098,,Delfosse 1998 ; Marcy 1998,http://adsabs.harvard.edu/abs/1998A%26A...338L..67D ; http://adsabs.harvard.edu/abs/1998ApJ...505L.147M,b,GJ 876
HD 3651 b,62.218,0.29472,,Fischer 2003,http://adsabs.harvard.edu/abs/2003ApJ...590.1081F,b,HD 3651
HD 121504 b,63.330002,0.328688,,Mayor 2004,http://adsabs.harvard.edu/abs/2004A&A...415..391M,b,HD 121504
PSR B1257+12 c,66.5419,0.321369,,Wolszczan 1992,http://adsabs.harvard.edu//abs/1992Natur.355..145W,c,PSR B1257+12
GJ 581 d,66.64,0.217717,,Udry 2007,http://adsabs.harvard.edu/abs/2007A%26A...469L..43U,d,GJ 581
HD 109246 b,68.27,0.328074,,Boisse 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..88B,b,HD 109246
HD 101930 b,70.459999,0.302019,,Lovis 2005,http://adsabs.harvard.edu/abs/2005A%26A...437.1121L,b,HD 101930
HD 178911 B b,71.484,0.344904,,Zucker 2002,http://adsabs.harvard.edu/abs/2002ApJ...568..363Z,b,HD 178911 B
HD 192310 b,74.72,0.322307,,Howard 2011,http://adsabs.harvard.edu/abs/2011ApJ...730...10H,b,HD 192310
HD 163607 b,75.29,0.359201,,Giguere 2012,http://adsabs.harvard.edu/abs/2012ApJ...744....4G,b,HD 163607
HD 16141 b,75.523,0.355656,,Marcy 2000,http://adsabs.harvard.edu/abs/2000ApJ...536L..43M,b,HD 16141
Kepler-20 d,77.61184,0.345324,2.7475453567676893,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,d,Kepler-20
HD 114762 b,83.9151,0.362932,,Latham 1989,http://adsabs.harvard.edu/abs/1989Natur.339...38L,b,HD 114762
Kepler-51 c,85.3128662,0.379271,5.704900414857089,Batalha 2013,http://adsabs.harvard.edu/abs/2013ApJS..204...24B,c,Kepler-51
HD 20794 d,90.309,0.349781,,Pepe 2011,http://adsabs.harvard.edu/abs/2011A%26A...534A..58P,d,HD 20794
